-1.815921664237976074e-01,2.773922681808471680e-01,-1.574016809463500977e-01,-2.246132940053939819e-01,-5.808937922120094299e-02,-8.567880094051361084e-02,2.473569288849830627e-02,4.569091275334358215e-02,-2.015201747417449951e-01,2.376806885004043579e-01,2.094038128852844238e-01,-8.820676058530807495e-02,1.106887534260749817e-01,-1.212138161063194275e-01,2.946073710918426514e-01
8.954001963138580322e-02,-2.738287746906280518e-01,-8.313176780939102173e-02,-7.573851197957992554e-02,2.367674373090267181e-02,-2.905140258371829987e-02,-2.244945764541625977e-01,-1.682838946580886841e-01,3.322547376155853271e-01,-3.358745872974395752e-01,-1.463414635509252548e-02,-2.376965247094631195e-02,1.279809772968292236e-01,2.673090994358062744e-01,8.458177745342254639e-02
-2.177599966526031494e-01,-1.473708450794219971e-01,5.682330951094627380e-02,-2.448992729187011719e-01,1.955621317028999329e-02,1.548881828784942627e-01,-6.443070620298385620e-02,2.197488844394683838e-01,-1.447488069534301758e-01,5.179800558835268021e-03,-1.320240050554275513e-01,-7.927879691123962402e-02,-1.253891885280609131e-01,3.393490910530090332e-01,-1.564139500260353088e-02
9.736966341733932495e-02,-3.157800137996673584e-01,3.428016602993011475e-01,-3.857823610305786133e-01,-2.001645117998123169e-01,-3.761975467205047607e-02,4.241538047790527344e-02,7.185648381710052490e-02,1.697018742561340332e-01,-1.629974693059921265e-01,-6.046214327216148376e-02,5.890760198235511780e-02,7.204850763082504272e-02,3.057438880205154419e-02,-8.223662525415420532e-02
-7.570518553256988525e-02,-4.948979318141937256e-01,1.673452556133270264e-01,6.528730969876050949e-03,3.751885294914245605e-01,2.525644004344940186e-01,-5.586572885513305664e-01,2.909803688526153564e-01,2.194865792989730835e-01,-3.634500503540039062e-01,4.809901416301727295e-01,-1.626958250999450684e-01,-2.678634785115718842e-02,2.382586747407913208e-01,7.232682108879089355e-01
-6.013591215014457703e-02,2.051427811384201050e-01,1.482552587985992432e-01,-3.875171393156051636e-02,8.365419507026672363e-02,2.518304288387298584e-01,1.242700517177581787e-01,-7.706452161073684692e-02,-3.482008874416351318e-01,6.907421350479125977e-01,-2.336347550153732300e-01,6.792689114809036255e-02,1.322475671768188477e-01,-3.637179434299468994e-01,-2.783994674682617188e-01
1.734276674687862396e-02,-3.597692847251892090e-01,-1.415008455514907837e-01,-1.665692627429962158e-01,2.898263037204742432e-01,-9.808186441659927368e-02,3.532727658748626709e-01,4.150330126285552979e-01,-4.154837429523468018e-01,-2.750037908554077148e-01,4.170475155115127563e-02,1.215913668274879456e-01,-2.397802919149398804e-01,9.022157639265060425e-02,-3.235558271408081055e-01
-1.529401242733001709e-01,-2.900222539901733398e-01,-2.299500405788421631e-01,-2.349268943071365356e-01,5.759478211402893066e-01,1.706778854131698608e-01,-5.698774941265583038e-03,1.443234533071517944e-01,2.639416456222534180e-01,-3.298028409481048584e-01,8.514501154422760010e-02,1.247255802154541016e-01,-2.677233889698982239e-03,3.254903554916381836e-01,-1.373694241046905518e-01
3.879751861095428467e-01,-1.124714463949203491e-01,-3.917802572250366211e-01,3.535487055778503418e-01,-2.342796176671981812e-01,2.951957583427429199e-01,-4.504990875720977783e-01,2.109017074108123779e-01,1.840024888515472412e-01,2.418015450239181519e-01,4.254920184612274170e-01,1.204750463366508484e-01,8.016446232795715332e-02,2.844710946083068848e-01,5.569978430867195129e-02
2.985134720802307129e-02,-2.073046118021011353e-01,-1.823974102735519409e-01,-2.999245524406433105e-01,3.111883997917175293e-01,-1.960390657186508179e-01,-1.111389100551605225e-01,2.139824926853179932e-01,1.629292070865631104e-01,3.290655314922332764e-01,-9.548739343881607056e-02,-3.795645833015441895e-01,2.678532302379608154e-01,1.015515327453613281e-01,5.517578125000000000e-01
