1.893913447856903076e-01
2.057697474956512451e-01
1.359653621912002563e-01
8.226121962070465088e-02
1.785233616828918457e-01
5.741034448146820068e-02
1.314989328384399414e-01
1.625597104430198669e-02
2.625378370285034180e-01
1.725195348262786865e-01
1.170574724674224854e-01
2.459428310394287109e-01
8.172228187322616577e-02
3.547215089201927185e-02
7.080527395009994507e-02
