2.645051777362823486e-01,-7.011047005653381348e-02,-3.432161808013916016e-01,3.680292963981628418e-01,-3.262143135070800781e-01,2.583082392811775208e-02,-1.805875599384307861e-01,7.121291942894458771e-03,3.449823856353759766e-01,3.093869686126708984e-01,4.401145279407501221e-01,2.543533742427825928e-01,-1.109328120946884155e-01,9.606827981770038605e-03,2.479829192161560059e-01
2.306946814060211182e-01,9.205491095781326294e-02,-2.214804291725158691e-01,-1.518626958131790161e-01,3.788239955902099609e-01,-1.074583157896995544e-01,9.056660346686840057e-03,-7.109468430280685425e-02,5.508389472961425781e-01,-3.543547391891479492e-01,4.560093879699707031e-01,-3.620450384914875031e-03,2.316957265138626099e-01,4.540484845638275146e-01,1.867590397596359253e-01
-1.906477659940719604e-02,-3.362152278423309326e-01,-1.005449146032333374e-01,-2.507305741310119629e-01,7.600672543048858643e-02,-1.551429629325866699e-01,1.461776718497276306e-02,-2.416675910353660583e-03,-2.097562998533248901e-01,-2.739519774913787842e-01,-3.342826664447784424e-01,-2.707265913486480713e-01,7.646719366312026978e-02,3.185281157493591309e-02,3.460341691970825195e-02
3.447023630142211914e-01,-4.685102961957454681e-03,-1.024752408266067505e-01,-3.012756407260894775e-01,-1.428352445363998413e-01,4.093021154403686523e-02,-1.321134418249130249e-01,1.655548810958862305e-02,-6.607346981763839722e-02,-9.981437027454376221e-02,1.328218281269073486e-01,3.588113486766815186e-01,9.464858472347259521e-02,2.134449630975723267e-01,-1.095108836889266968e-01
1.689722985029220581e-01,-1.788978278636932373e-02,1.689988672733306885e-01,-1.829132586717605591e-01,4.443975389003753662e-01,1.101281642913818359e-01,-6.888749599456787109e-01,4.057500958442687988e-01,-3.531094193458557129e-01,-4.244246482849121094e-01,-1.525280624628067017e-01,2.000934630632400513e-01,1.038598269224166870e-01,-3.869442641735076904e-01,6.971134543418884277e-01
-6.208702549338340759e-02,1.181515902280807495e-01,-2.259813807904720306e-02,-2.152447998523712158e-01,-1.840531975030899048e-01,8.025845140218734741e-02,7.680524885654449463e-02,2.620123624801635742e-01,-3.559775054454803467e-01,2.096590846776962280e-01,-1.220043897628784180e-01,6.144918128848075867e-02,3.130392134189605713e-01,1.719475351274013519e-02,-2.377283424139022827e-01
2.129945456981658936e-01,2.620847523212432861e-01,-2.390324920415878296e-01,-1.015054434537887573e-01,-1.478017866611480713e-01,3.714824095368385315e-02,-3.000750243663787842e-01,3.971676230430603027e-01,-3.232760131359100342e-01,-9.268543124198913574e-02,1.589699983596801758e-01,1.080648079514503479e-01,2.595085501670837402e-01,-1.667011678218841553e-01,2.899964153766632080e-01
-1.179580576717853546e-02,-5.773129314184188843e-02,-1.434601247310638428e-01,-3.851130232214927673e-02,2.587507665157318115e-01,-2.700529396533966064e-01,7.023381441831588745e-02,8.717553317546844482e-02,7.971654832363128662e-02,-1.300343722105026245e-01,-1.797045320272445679e-01,5.682535469532012939e-02,-6.590226292610168457e-02,1.028549298644065857e-01,8.232597261667251587e-02
-4.502231022343039513e-04,-3.006097972393035889e-01,-2.086526900529861450e-01,-5.052961036562919617e-02,1.463397294282913208e-01,-1.119716539978981018e-01,8.567684143781661987e-02,3.867361843585968018e-01,-3.733834922313690186e-01,1.132002025842666626e-01,-1.251585185527801514e-01,-9.312091022729873657e-02,7.371946424245834351e-02,7.530578225851058960e-02,2.943082749843597412e-01
4.221675992012023926e-01,-4.855530858039855957e-01,1.494860351085662842e-01,1.024346053600311279e-02,1.726763099431991577e-01,-3.160012420266866684e-03,-3.277134895324707031e-02,-1.482761353254318237e-01,1.806058138608932495e-01,4.354999661445617676e-01,-1.691294014453887939e-01,-4.315103963017463684e-02,1.984728276729583740e-01,2.214346379041671753e-01,3.091160655021667480e-01
-1.426199972629547119e-01,-1.870870590209960938e-01,-4.195633232593536377e-01,2.622508108615875244e-01,-3.390913829207420349e-02,3.392590582370758057e-01,1.442256271839141846e-01,3.742918670177459717e-01,2.202735245227813721e-01,1.580757796764373779e-01,1.333708018064498901e-01,-2.740403451025485992e-02,1.079808920621871948e-01,9.712377935647964478e-02,4.577785730361938477e-01
6.711397320032119751e-02,-1.164888888597488403e-01,2.941777110099792480e-01,-2.444532811641693115e-01,-6.123523786664009094e-02,-1.188582107424736023e-01,2.190543264150619507e-01,5.910002626478672028e-03,-3.943256288766860962e-02,-3.817265969701111317e-04,-1.328449249267578125e-01,-2.790425419807434082e-01,1.928626149892807007e-01,4.231994599103927612e-02,-3.171571195125579834e-01
-4.562473893165588379e-01,-2.410678565502166748e-01,-1.677748411893844604e-01,-4.887794330716133118e-02,-1.017515361309051514e-01,4.506869316101074219e-01,2.523192763328552246e-01,-1.196596696972846985e-01,1.708397567272186279e-01,2.067355960607528687e-01,-2.136071175336837769e-01,-2.461982220411300659e-01,-3.170147240161895752e-01,-4.919002205133438110e-02,-8.288929462432861328e-01
3.596834540367126465e-01,-5.100952833890914917e-02,-2.609346807003021240e-01,3.806953430175781250e-01,7.613731175661087036e-02,2.580278813838958740e-01,1.588735133409500122e-01,5.299018323421478271e-02,1.658221185207366943e-01,1.322079151868820190e-01,-9.338418394327163696e-02,-3.373086801730096340e-04,-2.521895170211791992e-01,3.217089921236038208e-02,1.233249530196189880e-01
2.089812606573104858e-02,-1.593414247035980225e-01,-2.232329994440078735e-01,-1.951089799404144287e-01,6.914533674716949463e-02,1.233396381139755249e-01,-3.386873304843902588e-01,2.306507378816604614e-01,-4.249596297740936279e-01,1.075293645262718201e-01,-1.319354474544525146e-01,-6.666982918977737427e-02,2.546966373920440674e-01,1.938078999519348145e-01,1.948883384466171265e-02
