1.697111427783966064e-01,-7.314909249544143677e-02,-4.342313408851623535e-01,1.933462731540203094e-02,-7.402721047401428223e-02,-1.041992753744125366e-01,6.920537352561950684e-02,1.311139166355133057e-01,3.241136670112609863e-01,-1.308791339397430420e-01,-2.037017792463302612e-01,2.749401144683361053e-03,-3.700862824916839600e-01,3.224975988268852234e-02,-1.782045364379882812e-01
2.282209098339080811e-01,-1.512398421764373779e-01,2.788735032081604004e-01,2.785035073757171631e-01,-4.756477773189544678e-01,1.102462410926818848e-01,1.109520196914672852e-01,-6.394087523221969604e-02,-2.501417994499206543e-01,-5.201461166143417358e-02,1.409155875444412231e-01,-3.046498000621795654e-01,2.102787196636199951e-01,-2.743056714534759521e-01,2.944217026233673096e-01
-9.713099896907806396e-02,9.343478083610534668e-02,-3.935011476278305054e-02,1.020618602633476257e-01,3.142217919230461121e-02,-2.721718251705169678e-01,1.370909512042999268e-01,-5.589054152369499207e-02,3.650208935141563416e-02,-2.550885975360870361e-01,-4.258105531334877014e-02,1.997235715389251709e-01,-1.071063950657844543e-01,1.873964518308639526e-01,-3.095161356031894684e-02
1.466225385665893555e-01,-2.549121081829071045e-01,-3.949223160743713379e-01,-6.581304967403411865e-02,2.092142254114151001e-01,6.291811168193817139e-02,-2.889629602432250977e-01,1.763846538960933685e-02,3.676981627941131592e-01,-2.166172564029693604e-01,4.802307859063148499e-02,7.446274161338806152e-02,3.142908215522766113e-02,8.473898470401763916e-02,1.918813735246658325e-01
2.705294489860534668e-01,-5.389722585678100586e-01,1.125606223940849304e-01,-7.335939258337020874e-02,-2.583092153072357178e-01,2.918686568737030029e-01,-2.898173332214355469e-01,1.350154131650924683e-01,-6.749156862497329712e-02,9.567007422447204590e-02,6.671337038278579712e-02,-2.718572914600372314e-01,7.921237349510192871e-01,1.421804130077362061e-01,3.072406351566314697e-01
3.449540585279464722e-02,1.137921139597892761e-01,-2.928687036037445068e-01,2.046134322881698608e-01,-4.979548975825309753e-02,1.330039352178573608e-01,1.354102641344070435e-01,1.939945369958877563e-01,-3.330937027931213379e-01,9.462457895278930664e-02,9.936911612749099731e-02,2.520152628421783447e-01,-2.366627603769302368e-01,-1.253010481595993042e-01,-3.143708780407905579e-02
-1.058517396450042725e-02,2.388764917850494385e-01,2.198658287525177002e-01,-2.576901316642761230e-01,1.803626865148544312e-02,-1.584543138742446899e-01,5.379076302051544189e-02,-1.354022920131683350e-01,-1.449622660875320435e-01,3.974090889096260071e-02,1.623441725969314575e-01,8.291610330343246460e-02,-4.701384007930755615e-01,2.907871603965759277e-01,-3.072672709822654724e-02
-4.257919639348983765e-02,1.893440932035446167e-01,1.183127239346504211e-01,6.334471702575683594e-02,-1.364172846078872681e-01,6.855291873216629028e-02,1.964299529790878296e-01,-2.652090191841125488e-01,1.319698709994554520e-02,4.543688893318176270e-01,2.571992278099060059e-01,2.053380161523818970e-01,1.765390485525131226e-01,-4.545318707823753357e-02,2.851551771163940430e-01
1.035125851631164551e-01,2.194313704967498779e-02,2.054274380207061768e-01,-1.791974455118179321e-01,3.233316838741302490e-01,-2.616467885673046112e-02,5.441856011748313904e-02,-6.996324658393859863e-02,-8.340418338775634766e-02,-2.193898148834705353e-02,-1.515451073646545410e-01,-1.000353991985321045e-01,6.584419310092926025e-02,2.189615666866302490e-01,2.156163454055786133e-01
4.874493479728698730e-01,-3.690308928489685059e-01,1.466044485569000244e-01,-4.897884652018547058e-02,-2.524659037590026855e-01,4.069369137287139893e-01,1.406296938657760620e-01,-1.899103373289108276e-01,6.066066771745681763e-02,9.666243940591812134e-02,4.363082647323608398e-01,6.136062555015087128e-03,5.869436264038085938e-01,-3.065606951713562012e-01,1.059441119432449341e-01
