1.243241410702466965e-02,-1.701014302670955658e-02,1.076910868287086487e-01,1.761191934347152710e-01,-8.204047381877899170e-02,1.391842812299728394e-01,-1.338686943054199219e-01,9.801116585731506348e-02,6.719910539686679840e-03,1.146670132875442505e-01,4.629442989826202393e-01,1.801095902919769287e-01,5.056523680686950684e-01,5.487211942672729492e-01,3.165493011474609375e-01,5.590276718139648438e-01
1.211345195770263672e-01,1.523292660713195801e-01,-7.104948163032531738e-02,-1.929576247930526733e-01,-9.943141788244247437e-02,-7.740943878889083862e-02,-2.960914075374603271e-01,6.254580616950988770e-02,-1.949138939380645752e-01,9.068282321095466614e-03,-3.006050288677215576e-01,-3.726873397827148438e-01,-7.067722082138061523e-02,-3.149790763854980469e-01,-4.661189019680023193e-01,-5.170860290527343750e-01
-2.550925612449645996e-01,-1.475612819194793701e-01,-2.230150550603866577e-01,6.508254259824752808e-02,1.864222735166549683e-01,1.945395767688751221e-01,-3.299765288829803467e-01,-2.919397354125976562e-01,1.593927741050720215e-01,-3.198924064636230469e-01,-1.391964405775070190e-01,4.124436061829328537e-03,8.363115787506103516e-02,2.234256267547607422e-01,-2.562200427055358887e-01,2.202953696250915527e-01
1.335904151201248169e-01,1.644578576087951660e-01,7.901002466678619385e-02,6.696172524243593216e-03,-4.519285261631011963e-02,-1.472138017416000366e-01,9.473770856857299805e-02,3.355021178722381592e-01,1.739587187767028809e-01,1.873639076948165894e-01,1.827394403517246246e-02,-4.322449862957000732e-02,3.315609097480773926e-01,1.802664399147033691e-01,6.792715936899185181e-02,3.473123013973236084e-01
-6.707426160573959351e-02,2.400429174304008484e-02,2.964536845684051514e-01,2.026040703058242798e-01,2.902527153491973877e-01,-8.672450482845306396e-02,-2.083624154329299927e-01,2.865722179412841797e-01,7.251100987195968628e-02,-6.303659081459045410e-02,2.301522195339202881e-01,-1.280231177806854248e-01,5.383782461285591125e-02,3.506878018379211426e-01,-9.161269664764404297e-02,4.008564651012420654e-01
5.085493251681327820e-02,-5.480508506298065186e-02,2.946422398090362549e-01,4.197450876235961914e-01,-1.339619010686874390e-01,-1.188800930976867676e-01,-2.415772080421447754e-01,-5.055191367864608765e-02,-3.314602077007293701e-01,-3.905445933341979980e-01,-3.975707665085792542e-02,-3.624962866306304932e-01,-3.746500471606850624e-03,-3.461492359638214111e-01,-3.937460780143737793e-01,-1.037394925951957703e-01
-5.850825831294059753e-02,-2.409963868558406830e-02,-1.269904971122741699e-01,5.418703425675630569e-03,-1.500515341758728027e-01,1.262514591217041016e-01,7.873016595840454102e-02,5.602369830012321472e-02,2.005007863044738770e-01,-7.926327176392078400e-03,1.198529526591300964e-01,-2.076583728194236755e-02,2.972406744956970215e-01,-2.623951435089111328e-02,2.532989680767059326e-01,3.392805457115173340e-01
8.590096980333328247e-02,7.052011787891387939e-02,-3.112066686153411865e-01,-2.494648247957229614e-01,-3.180253505706787109e-01,-9.597562253475189209e-02,-3.756646811962127686e-01,-3.602281212806701660e-01,-2.817288935184478760e-01,-2.300846576690673828e-01,5.442436784505844116e-02,-1.165236085653305054e-01,1.293635517358779907e-01,-3.310329318046569824e-01,-8.880407549440860748e-03,-5.012090317904949188e-03
4.232934415340423584e-01,1.201583594083786011e-01,2.692830562591552734e-01,4.902189373970031738e-01,4.598197042942047119e-01,2.974332273006439209e-01,3.732841312885284424e-01,3.226151168346405029e-01,1.437013000249862671e-01,2.853724658489227295e-01,1.268472373485565186e-01,4.432130455970764160e-01,2.093641757965087891e-01,2.191459089517593384e-01,2.766781747341156006e-01,8.394193649291992188e-02
8.153858035802841187e-02,-3.215728104114532471e-01,-3.713305592536926270e-01,-3.469952344894409180e-01,-2.446025758981704712e-01,-1.136442199349403381e-01,1.769335269927978516e-01,-2.716369032859802246e-01,1.635736823081970215e-01,9.005935490131378174e-02,-2.764989733695983887e-01,1.202293559908866882e-01,1.339782625436782837e-01,2.562853135168552399e-02,-1.975412219762802124e-01,-3.304273784160614014e-01
