-2.852768003940582275e-01,-3.134439289569854736e-01,7.098053582012653351e-03,2.110602408647537231e-01,1.569727957248687744e-01,1.705501787364482880e-02,5.247344821691513062e-02,-9.387093037366867065e-02,-2.746409773826599121e-01,1.965708136558532715e-01,1.337540447711944580e-01,1.285750418901443481e-01,-2.931693755090236664e-02,1.712764054536819458e-01,-1.512934565544128418e-01,1.745154857635498047e-01
-8.751552551984786987e-02,-9.071516990661621094e-02,-1.460548490285873413e-01,-2.572782039642333984e-01,-3.154357969760894775e-01,-3.138080984354019165e-02,-2.634553611278533936e-01,-1.238016560673713684e-01,-2.233633249998092651e-01,-2.637099623680114746e-01,-3.077802713960409164e-03,-7.621087878942489624e-02,1.535524576902389526e-01,3.189741671085357666e-01,3.185837566852569580e-01,4.140290319919586182e-01
6.439103931188583374e-02,2.555032372474670410e-01,2.062592208385467529e-01,-2.506235241889953613e-01,-5.698649957776069641e-02,7.229550182819366455e-02,1.282428801059722900e-01,-2.641405165195465088e-01,-4.022762179374694824e-01,-4.206569790840148926e-01,-4.900524616241455078e-01,-5.465212464332580566e-01,-5.774451494216918945e-01,-5.559992790222167969e-01,-2.560083866119384766e-01,-2.202815711498260498e-01
-2.233992964029312134e-01,-8.552896790206432343e-03,-6.805744767189025879e-02,-2.630563974380493164e-01,-3.644063174724578857e-01,-2.577746808528900146e-01,-3.914226591587066650e-01,-4.424803555011749268e-01,-5.229231119155883789e-01,-7.366248965263366699e-01,-4.192352592945098877e-01,-4.950591027736663818e-01,-4.083904325962066650e-01,-1.873863041400909424e-01,-4.060662090778350830e-01,-4.126965999603271484e-01
-2.811087369918823242e-01,-1.829646080732345581e-01,1.052858904004096985e-01,-2.275181710720062256e-01,1.013165153563022614e-02,2.268896549940109253e-01,1.337378174066543579e-01,-6.811738014221191406e-02,-1.314594447612762451e-01,-3.001641631126403809e-01,-1.963313221931457520e-01,4.506124183535575867e-02,1.331276167184114456e-02,4.324930161237716675e-02,-1.807451546192169189e-01,2.161958664655685425e-01
5.960044860839843750e-01,1.382590681314468384e-01,4.029247462749481201e-01,1.167028844356536865e-01,3.189380764961242676e-01,-1.940452456474304199e-01,-2.405435740947723389e-01,1.602422818541526794e-02,1.162594184279441833e-01,5.310314148664474487e-02,-2.605111598968505859e-01,-2.117985337972640991e-01,-4.336967691779136658e-02,-7.613126188516616821e-02,3.461615741252899170e-02,-3.031709790229797363e-01
1.535455137491226196e-01,2.278523594141006470e-01,-7.791206985712051392e-02,-1.612035185098648071e-02,1.782539486885070801e-01,1.337469667196273804e-01,1.661029309034347534e-01,-2.447946071624755859e-01,-1.117664501070976257e-01,-9.136159718036651611e-02,2.228153496980667114e-01,-5.745093524456024170e-02,8.859306573867797852e-02,-1.089826077222824097e-01,-7.789982110261917114e-02,-1.114321872591972351e-01
-1.573344320058822632e-01,2.939496636390686035e-01,2.677777111530303955e-01,-1.140991076827049255e-01,-1.578426212072372437e-01,6.179165095090866089e-02,-1.725731045007705688e-01,-7.114809006452560425e-02,-1.525110006332397461e-01,-1.077112108469009399e-01,-2.181175947189331055e-01,1.232582330703735352e-01,2.197580225765705109e-02,1.652098298072814941e-01,-1.510998755693435669e-01,-2.059013843536376953e-01
1.883379966020584106e-01,2.986502274870872498e-02,-3.090081512928009033e-01,-3.388747572898864746e-01,1.357730105519294739e-02,-1.015416309237480164e-01,-2.928452789783477783e-01,-6.410958245396614075e-03,-1.966306120157241821e-01,-5.390929579734802246e-01,-5.662156939506530762e-01,-6.323949098587036133e-01,-6.190273761749267578e-01,-4.281624853610992432e-01,-3.595245778560638428e-01,-8.862395882606506348e-01
-2.559643089771270752e-01,-5.112928152084350586e-01,-4.044581353664398193e-01,3.209592774510383606e-02,-2.687818706035614014e-01,-1.054029688239097595e-01,-2.383286505937576294e-01,-4.511232376098632812e-01,-4.986178278923034668e-01,-3.554217815399169922e-01,-4.925293922424316406e-01,-6.810067594051361084e-02,-2.790133059024810791e-01,-6.111871078610420227e-02,5.605929717421531677e-02,-9.029316902160644531e-02
2.067144811153411865e-01,3.455832004547119141e-01,3.024704158306121826e-01,3.998141735792160034e-02,-2.493013292551040649e-01,-3.477952629327774048e-02,-1.720383614301681519e-01,-3.011262603104114532e-02,-1.320628076791763306e-01,4.260389134287834167e-02,2.313823997974395752e-01,2.610073089599609375e-01,1.966546475887298584e-01,1.356838643550872803e-01,-4.134988039731979370e-02,-1.456938385963439941e-01
9.464818984270095825e-02,3.572612404823303223e-01,4.790392145514488220e-02,5.015453100204467773e-01,5.815861225128173828e-01,4.517463743686676025e-01,4.865931272506713867e-01,6.098555326461791992e-01,3.220790028572082520e-01,4.979684650897979736e-01,4.302786886692047119e-01,4.396052360534667969e-01,5.617958307266235352e-01,4.361759126186370850e-01,4.672780036926269531e-01,6.821151375770568848e-01
-1.459340453147888184e-01,-1.085681095719337463e-01,2.957209013402462006e-02,-1.380117088556289673e-01,9.420189075171947479e-03,-1.939900517463684082e-01,1.652514934539794922e-01,-2.175119668245315552e-01,-7.665741443634033203e-02,-2.733595371246337891e-01,1.411153972148895264e-01,-1.143193542957305908e-01,-3.803575038909912109e-02,-2.016771286725997925e-01,2.325636744499206543e-01,2.561323642730712891e-01
7.741345465183258057e-02,-1.056804507970809937e-01,2.212214171886444092e-01,-1.583778532221913338e-03,7.323370128870010376e-02,1.187954992055892944e-01,1.054765582084655762e-01,-2.133028805255889893e-01,-1.722874641418457031e-01,-2.673034965991973877e-01,-2.089416533708572388e-01,-1.337614506483078003e-01,3.044723272323608398e-01,1.671615689992904663e-01,3.258267939090728760e-01,3.498977720737457275e-01
4.217398539185523987e-02,-2.504576146602630615e-01,-2.740502357482910156e-01,2.045778185129165649e-01,1.292430460453033447e-01,-2.598316669464111328e-01,5.882158502936363220e-02,-1.103316769003868103e-01,4.465692676603794098e-03,-1.116449199616909027e-02,1.100887730717658997e-01,1.490631848573684692e-01,4.723141789436340332e-01,4.071397781372070312e-01,5.217079520225524902e-01,4.154877662658691406e-01
