1.113007903099060059e+00
1.100978493690490723e+00
9.875724911689758301e-01
1.267353773117065430e+00
1.078127145767211914e+00
1.109043717384338379e+00
1.074633121490478516e+00
9.790115356445312500e-01
9.814446568489074707e-01
1.151257395744323730e+00
9.715221524238586426e-01
1.090862751007080078e+00
1.110495924949645996e+00
1.041985034942626953e+00
1.053017973899841309e+00
