8.344554156064987183e-02
2.163188010454177856e-01
4.065364599227905273e-01
1.531653255224227905e-01
9.744052588939666748e-02
5.244051814079284668e-01
1.477514803409576416e-01
1.551154702901840210e-01
1.124723330140113831e-01
1.070119440555572510e-01
8.313912898302078247e-02
3.564936220645904541e-01
1.686953604221343994e-01
1.523228436708450317e-01
1.195430979132652283e-01
