3.142667189240455627e-02
-1.985567435622215271e-02
5.713204294443130493e-02
-4.323165118694305420e-02
6.311327219009399414e-02
2.992607769556343555e-04
-1.834893785417079926e-02
-2.557753399014472961e-02
4.177344217896461487e-02
1.281425915658473969e-02
-1.560123078525066376e-02
-1.296055782586336136e-02
-5.324282497167587280e-02
9.600249119102954865e-03
4.364308714866638184e-02
