1.250414699316024780e-01,-8.439531922340393066e-02,-1.690119206905364990e-01,-7.949600368738174438e-02,-7.595148403197526932e-03,9.775651246309280396e-02,1.075567230582237244e-01,-3.562126308679580688e-02,-1.962622702121734619e-01,-1.977304182946681976e-02,1.956185102462768555e-01,4.248457401990890503e-02,5.932027846574783325e-02,-1.033077836036682129e-01,-2.135431207716464996e-02,8.437518775463104248e-02
-8.410306274890899658e-02,1.197627782821655273e-01,1.384381502866744995e-01,-2.947782576084136963e-01,-2.788020670413970947e-01,-3.158365488052368164e-01,2.117927968502044678e-01,-6.098954752087593079e-02,-1.601420044898986816e-01,-1.138346195220947266e-01,-9.282271564006805420e-02,-1.840945929288864136e-01,-8.762250840663909912e-02,3.573355078697204590e-01,1.002756059169769287e-01,1.752826869487762451e-01
3.692634999752044678e-01,9.480601549148559570e-02,1.175290420651435852e-01,-7.099693268537521362e-02,3.548616766929626465e-01,2.604737877845764160e-01,-6.841781735420227051e-02,2.679115235805511475e-01,1.281283646821975708e-01,3.171332478523254395e-01,2.050941735506057739e-01,-1.864774674177169800e-01,2.181069552898406982e-01,3.223637938499450684e-01,-2.121976613998413086e-01,1.125160902738571167e-01
-1.615570485591888428e-01,1.197050362825393677e-01,-2.787765115499496460e-02,-1.819335073232650757e-01,-6.393252313137054443e-02,5.653126910328865051e-02,2.189921289682388306e-01,-7.604487240314483643e-02,2.110272794961929321e-01,2.548926770687103271e-01,-8.682907372713088989e-02,-4.769724607467651367e-02,-1.309402734041213989e-01,2.337768860161304474e-02,2.080534249544143677e-01,-2.222194075584411621e-01
-4.292604327201843262e-02,-2.426380068063735962e-01,7.153844833374023438e-02,1.689203381538391113e-01,-1.988938152790069580e-01,-1.010079309344291687e-01,-2.197770923376083374e-01,-2.121352963149547577e-02,8.001529611647129059e-03,5.915195122361183167e-02,1.798527687788009644e-01,-3.707449883222579956e-02,-2.484707832336425781e-01,1.986819654703140259e-01,-2.680833078920841217e-02,8.450239896774291992e-02
-5.125156044960021973e-02,-1.300793439149856567e-01,3.074107505381107330e-02,-1.878215372562408447e-01,-3.404638729989528656e-03,-1.496150996536016464e-02,-1.414335072040557861e-01,1.046124175190925598e-01,-1.001542061567306519e-01,1.116373911499977112e-01,-2.961738407611846924e-01,1.433642953634262085e-01,-2.327159494161605835e-01,3.213942423462867737e-02,-9.956887364387512207e-02,2.235263884067535400e-01
-1.214312016963958740e-01,-2.306741029024124146e-01,8.122251182794570923e-02,2.121043205261230469e-01,1.879386305809020996e-01,-1.716238856315612793e-01,9.518720209598541260e-02,4.838148504495620728e-02,-2.986003458499908447e-01,-2.084566652774810791e-02,-1.040404364466667175e-01,-1.372237056493759155e-01,1.421574503183364868e-01,3.996964078396558762e-03,-2.588294148445129395e-01,9.187756478786468506e-02
-3.136312961578369141e-02,2.380658537149429321e-01,-7.803436368703842163e-02,-1.268559843301773071e-01,1.947104483842849731e-01,-8.982675522565841675e-02,2.053384780883789062e-01,-1.840677261352539062e-01,1.561742573976516724e-01,-8.068527281284332275e-02,-1.513552516698837280e-01,-1.085113957524299622e-01,-5.392441526055335999e-02,1.658603250980377197e-01,-2.122894972562789917e-01,-2.773443758487701416e-01
2.530695497989654541e-01,5.180153846740722656e-01,6.239667162299156189e-02,2.687051892280578613e-01,4.594306349754333496e-01,2.130383253097534180e-01,5.229561328887939453e-01,4.141307175159454346e-01,3.946034908294677734e-01,4.076881706714630127e-01,3.819818794727325439e-01,3.958831727504730225e-02,3.783493340015411377e-01,9.062417596578598022e-02,1.094867810606956482e-01,8.023799210786819458e-02
2.195000946521759033e-01,-7.807487249374389648e-02,8.084620535373687744e-02,-1.650784164667129517e-01,6.441102176904678345e-02,-1.322016119956970215e-01,6.345451343804597855e-03,1.996177285909652710e-01,3.130134940147399902e-01,1.712963134050369263e-01,2.928439676761627197e-01,1.725713610649108887e-01,2.804642915725708008e-01,-1.248071417212486267e-01,2.374198054894804955e-03,-1.560327708721160889e-01
